pulled_at,seendate,title,url,domain,sourcecountry,language,query_bucket,mentioned_countries,relevance_note
2026-09-09T13:56:51Z,20260909T133000Z,Prediction : Intel Stock Will Double on This Date,https://www.aol.com/articles/prediction-intel-stock-double-date-130046000.html,aol.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T133000Z,"GULF Powers Tomorrow at Gastech 2026 , Unveiling an Integrated Energy , LNG , and Digital Ecosystem",https://www.newswit.com/en/iek6t9nkdicmvopailwt2k74xwzlg396,newswit.com,Thailand,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T133000Z,"AI data centers may create far fewer jobs than projected , think tank warns",https://www.cnbc.com/2026/09/09/ai-data-centers-jobs-tech-buildout.html,cnbc.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,"GM , Ford Turn EV Battery Bust Into Energy Storage Bet",https://finance.yahoo.com/energy/articles/gm-ford-turn-ev-battery-200000768.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,ASX 200 Falls To Fresh Six - Week Low As Iran Tensions Push Oil Toward $100 A Barrel This Wednesday Morning,https://www.ibtimes.com.au/australian-shares-slide-middle-east-tensions-rate-hike-fears-1875215,ibtimes.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,China  Quasi - Monopolistic  Grip On Critical Materials Ignites Western Supply Race : First To Deliver Wins Big,https://www.chinatechnews.com/2026/09/09/128828-chinas-quasi-monopolistic-grip-on-critical-materials-ignites-western-supply-race-first-to-deliver-wins-big,chinatechnews.com,China,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,"Lost Money on Rackspace Technology , Inc . ( RXT )? Urged to Join Class ... ",https://www.pr-inside.com/lost-money-on-rackspace-technology-inc-rxt-urged-to-join-class-r5220831.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,Investors in Hyliion Holdings Corp . ( HYLN ): Protect Your Rights - Contact ... ,https://www.pr-inside.com/investors-in-hyliion-holdings-corp-hyln-protect-your-rights-contact-r5220828.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,Japan manufacturer mood hits near 5 - year high on semiconductor demand : Reuters poll,https://www.ksl.com:443/article/51621644/japan-manufacturers-mood-hits-near-5-year-high-on-semiconductor-demand-reuters-poll,ksl.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,"In Nevada , a data center planned on public land is temporarily halted",https://www.kvnf.org/2026-09-08/in-nevada-a-data-center-planned-on-public-land-is-temporarily-halted,kvnf.org,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,Secret Tassie AI data centre plans exposed in new document | The Advocate,https://www.theadvocate.com.au/story/9346904/secret-tassie-ai-data-centre-plans-exposed-in-new-document/,theadvocate.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T050000Z,SLB Bets $4 . 1 Billion on the AI Data Center Boom,https://finance.yahoo.com/technology/ai/articles/slb-bets-4-1-billion-202013359.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T044500Z,Nvidia Earnings Blow Everyone Away | The Motley Fool,https://www.fool.com/investing/2026/09/08/nvidia-earnings-blow-everyone-away/,fool.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T044500Z,How Global Economic Policy Can Serve the Common Good,https://foreignpolicy.com/2026/09/09/global-economy-common-good-world-bank-international-monetary-fund-rules-wealth-policy/,foreignpolicy.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T044500Z,Jensen Huang AI Capex Pulse Check | The Motley Fool,https://www.fool.com/investing/2026/09/08/jensen-huangs-ai-capex-pulse-check/,fool.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T044500Z,"Vodafone , Cassava and Elsewedy Electric form Africa Data Centers Egypt",https://www.developingtelecoms.com/telecom-technology/data-centres-networks/20794-vodafone-cassava-and-elsewedy-electric-form-africa-data-centers-egypt.html,developingtelecoms.com,India,English,data_centre_investment,Egypt,Mentions Egypt in the title.
2026-09-09T13:56:51Z,20260909T043000Z,"Sphere 3D Corp . Concludes 90 - Day Strategic Review , Announces Pricing of $5 . 0 Million Private Placement , and Divests Non - Core Assets to Fund AI and High - Performance Computing Development – IT Business Net",https://itbusinessnet.com/2026/09/sphere-3d-corp-concludes-90-day-strategic-review-announces-pricing-of-5-0-million-private-placement-and-divests-non-core-assets-to-fund-ai-and-high-performance-computing-development/,itbusinessnet.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T043000Z,Rock County staff committee advances data center resolutions to County Board,http://www.gazettextra.com/news/local/rock-county-staff-committee-advances-data-center-resolutions-to-county-board/article_59f071d1-8363-44d4-a252-bbc7a2f8bce6.html,gazettextra.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T043000Z,Nvidia Earnings Blow Everyone Away,https://finance.yahoo.com/markets/stocks/articles/nvidia-earnings-blow-everyone-away-035501884.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T043000Z,"Levi & Korsinsky Notifies Innventure , Inc . ( INV ) Shareholders of Class ... ",https://www.pr-inside.com/levi-korsinsky-notifies-innventure-inc-inv-shareholders-of-class-r5220818.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T041500Z,"Order requires local approval , benefit agreements for data centers",https://www.sentinelandenterprise.com/2026/09/08/order-requires-local-approval-benefit-agreements-for-data-centers/,sentinelandenterprise.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T041500Z,"IDX Expands European Footprint , Bolsters Management Team , and Strengthens Data Capabilities Following Outstanding 56 % H1 Growth",http://www.prnewswire.com/news-releases/idx-expands-european-footprint-bolsters-management-team-and-strengthens-data-capabilities-following-outstanding-56-h1-growth-302873099.html,prnewswire.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T040000Z,$600 million Southland wind farm officially opens,https://www.rnz.co.nz/news/business/1309788/600-million-southland-wind-farm-officially-opens,rnz.co.nz,,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T040000Z,"IDX Expands European Footprint , Bolsters Management Team , and Strengthens Data Capabilities Following Outstanding 56 % H1 Growth",https://www.prnewswire.com/news-releases/idx-expands-european-footprint-bolsters-management-team-and-strengthens-data-capabilities-following-outstanding-56-h1-growth-302873099.html,prnewswire.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T040000Z,Security Experts : AI Data Centers Contain Hidden Risks from China,https://www.breitbart.com/politics/2026/09/07/security-experts-ai-data-centers-contain-hidden-risks-from-china/,breitbart.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T034500Z,Durham residents call for stricter data center pause,https://abc11.com/post/durham-residents-call-stricter-data-center-pause/19806267/,abc11.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T033000Z,Van Buren Township officials to consider final site plan for Google data center,https://www.yahoo.com/news/articles/van-buren-township-officials-consider-030235640.html,yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T031500Z,Governance controls are crucial for AI adoption and modernisation,https://itbrief.co.nz/story/governance-controls-are-crucial-for-ai-adoption-and-modernisation,itbrief.co.nz,New Zealand,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,"Qualcomm Announces Multi - Generational Product Collaboration with Amazon to Build Next ... - IT Services / Network Management - QUALCOMM , Inc . ",https://www.newswiretoday.com/news/186803/,newswiretoday.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,Cinde Warmington wins NH Democratic nod amid Purdue Pharma attacks,https://www.foxnews.com/politics/ex-dem-lobbyist-company-promoted-addictive-opioid-clears-key-gubernatorial-hurdle,foxnews.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,Indian - American lawmaker unveils rapid US data centre expansion plan,https://ianslive.in/indian-american-lawmaker-unveils-rapid-us-data-centre-expansion-plan--20260909054502,ianslive.in,India,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,Oregon workplace safety complaints rise amid record - breaking wildfire season,https://theworldlink.com/news/local_free/oregon-workplace-safety-complaints-rise-amid-record-breaking-wildfire-season/article_762efec1-eff9-5ed0-8ac2-a82a3c73136b.html,theworldlink.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,"Qualcomm Announces Multi - Generational Product Collaboration with Amazon to Build Next ... - IT Services / Network Management - QUALCOMM , Inc . ",https://www.newswiretoday.com/news/186803/Qualcomm-Announces-Multi-Generational-Product-Collaboration-with-Amazon-to-Build-Next-Generation-AI-Data-Center-Infrastructure/,newswiretoday.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,"Innventure , Inc . ( INV ) Lawsuit - Investors Urged to Contact Levi & ... ",https://www.pr-inside.com/innventure-inc-inv-lawsuit-investors-urged-to-contact-levi-r5220801.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,The Big Four now all expect more interest rate rises later this year,https://www.brokernews.com.au/news/breaking-news/the-big-four-now-all-expect-more-interest-rate-rises-later-this-year-289938.aspx,brokernews.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T030000Z,FuelCell ( FCEL ) Reported $1 . 3B of Committed Backlog and $2 . 3B of Awarded Capacity Backlog . How Much Can Become Profitable Revenue ? ,https://finance.yahoo.com/energy/articles/fuelcell-fcel-reported-1-3b-023037783.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T023000Z,How 4 Million Hewlett Packard Shares Bought an AI Network,https://finance.yahoo.com/technology/ai/articles/4-million-hewlett-packard-shares-142500411.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T023000Z,Target Hospitality Announces Pricing of Upsized Secondary Offering and Concurrent Stock Repurchase,http://www.prnewswire.com/news-releases/target-hospitality-announces-pricing-of-upsized-secondary-offering-and-concurrent-stock-repurchase-302873041.html,prnewswire.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T021500Z,LETTER : Moving Clinton forward together and carefully,https://www.clintonherald.com/opinion/letters_to_the_editor/letter-moving-clinton-forward-together-and-carefully/article_77ef83a1-fba9-4821-93eb-1c8591f65afb.html,clintonherald.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T021500Z,A short history of welcome mats : how Alberta courted two types of newcomers on the grounds of demand and economic impact,https://www.wellandtribune.ca/news/canada/a-short-history-of-welcome-mats-how-alberta-courted-two-types-of-newcomers-on-the-grounds-of-demand-and-economic-impact/article_614177eb-3737-5e56-b186-0f7daab9434a.html,wellandtribune.ca,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T021500Z,The US went all in on AI investment . Is it driving up consumer prices ? ,https://www.aol.com/articles/us-went-ai-investment-driving-011059000.html,aol.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"West Family Investments Inc . Boosts Stake in Advanced Micro Devices , Inc . $AMD",https://www.tickerreport.com/banking-finance/13577416/west-family-investments-inc-boosts-stake-in-advanced-micro-devices-inc-amd.html,tickerreport.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"Insider Selling : Dell Technologies ( NYSE : DELL ) Director Sells $38 , 215 , 418 . 85 in Stock",https://www.dailypolitical.com/2026/09/08/insider-selling-dell-technologies-nysedell-director-sells-38215418-85-in-stock.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"Western Digital ( NASDAQ : WDC ) Insider Sells $194 , 918 . 40 in Stock",https://www.themarketsdaily.com/2026/09/09/western-digital-nasdaqwdc-insider-sells-194918-40-in-stock.html,themarketsdaily.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"Silver Lake Partners Iv , L . P . Sells 75 , 285 Shares of Dell Technologies ( NYSE : DELL ) Stock",https://www.tickerreport.com/banking-finance/13577412/silver-lake-partners-iv-l-p-sells-75285-shares-of-dell-technologies-nysedell-stock.html,tickerreport.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,New Bedford Mayor Proposes Data Center Ban Amid AI Growth,https://wbsm.com/new-bedford-data-center-ban-mitchell/,wbsm.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"Order Requires Local Approval , Benefit Agreements for Data Center",https://wbsm.com/data-centers-massachusetts-healey-order/,wbsm.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T020000Z,"Insider Selling : Western Digital ( NASDAQ : WDC ) Insider Sells $825 , 466 . 65 in Stock",https://www.themarketsdaily.com/2026/09/09/insider-selling-western-digital-nasdaqwdc-insider-sells-825466-65-in-stock.html,themarketsdaily.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T013000Z,Temporary data center ban enacted after 2nd approval,https://www.palatkadailynews.com/articles/local-news/temporary-data-center-ban-enacted-after-2nd-approval/,palatkadailynews.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T013000Z,AU - US Infrastructure Partnership Tests Africa Strategic Ownership,https://www.africa.com/top-10-news/au-us-infrastructure-partnership-tests-africas-strategic-ownership,africa.com,South Africa,English,data_centre_investment,South Africa,"No comparable country named in the title, but the article is itself sourced from South Africa (its dateline, not necessarily its subject -- a weaker signal than a title mention)."
2026-09-09T13:56:51Z,20260909T013000Z,Chinese Chipmakers Buy 3 - Year Sanctions Buffer As Huawei Spearheads Domestic Juggernaut,https://www.zerohedge.com/ai/chinese-chipmakers-buy-3-year-sanctions-buffer-huawei-spearheads-domestic-juggernaut,zerohedge.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T013000Z,"Trading ideas : TRC , Favelle , QES , Genting , Theta Edge , DNeX , Maybank , Public Bank , Ni Hsin , NCT , IJM , Hektar REIT , Zetrix AI , Pioneer , EGH",https://www.thestar.com.my/business/business-news/2026/09/09/trading-ideas-trc-favelle-qes-genting-theta-edge-dnex-maybank-public-bank-ni-hsin-nct-ijm-hektar-reit-zetrix-ai-pioneer-egh,thestar.com.my,Malaysia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T010000Z,FCC : Satellite Constellations Dont Need Environmental Reviews,https://www.pcmag.com/news/fcc-satellite-constellations-dont-need-environmental-reviews,pcmag.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T010000Z,Palm Coast Land Code Targets Data Center Loopholes,https://flaglerlive.com/data-loopholes/,flaglerlive.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T010000Z,Oregon Gov . Kotek calls for immediate pause on data center requests for state - owned land,https://kcby.com/news/local/oregon-gov-kotek-calls-for-immediate-pause-on-data-center-requests-for-state-owned-land-ai-center-moratorium-energy-community-impacts,kcby.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T004500Z,"Americans are turning against AI data centers as local fears over water , power costs , and land use keep growing nationwide",https://www.techradar.com/pro/69-of-americans-oppose-local-ai-data-centers-in-2026-poll-trump-blasts-blocking-communities-on-truth-social-for-choosing-poverty-over-server-farms-throwing-off-tremendous-amounts-of-money,techradar.com,United Kingdom,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T003000Z,S & P 500 falls as AI worries hit software makers,https://www.freemalaysiatoday.com/category/business/2026/09/09/s-p-500-falls-as-ai-worries-hit-software-makers,freemalaysiatoday.com,Malaysia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T001500Z,Ida County shares first draft of data center ordinance,https://www.ktiv.com/2026/09/08/ida-county-shares-first-draft-data-center-ordinance/,ktiv.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T001500Z,"Connective Capital Management LLC Sells 7 , 074 Shares of Qualcomm Incorporated $QCOM",https://www.dailypolitical.com/2026/09/08/connective-capital-management-llc-sells-7074-shares-of-qualcomm-incorporated-qcom.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T001500Z,Meeza inks major IT sector deal worth over QAR1bn,https://tradearabia.com:443/News/485850/Meeza-inks-major-IT-sector-deal-worth-over-QAR1bn/IND,tradearabia.com,United Arab Emirates,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T001500Z,GitLab ( GTLB ) Q2 2027 Earnings Call Transcript,https://finance.yahoo.com/markets/stocks/articles/gitlab-gtlb-q2-2027-earnings-234510160.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,"Order requires local approval , benefit agreements for data centers",https://www.lowellsun.com/2026/09/08/order-requires-local-approval-benefit-agreements-for-data-centers/,lowellsun.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,"Investor Alert : Deadline Approaching to Join Innventure , Inc . ( INV ) ... ",https://www.pr-inside.com/investor-alert-deadline-approaching-to-join-innventure-inc-inv-r5220761.htm,pr-inside.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,Dell vs . HPE : Which Top AI Server Stock Is the Better Buy ? ,https://finance.yahoo.com/markets/stocks/articles/dell-vs-hpe-top-ai-232400323.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,,https://en.acnnewswire.com/press-release/english/109909/critical-gas-for-sustainable-high-voltage-grids-now-made-in-germany,en.acnnewswire.com,China,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,"OPU presents rate outlook for 2027 , GM reports no data centers in development",http://www.southernminn.com/owatonna_peoples_press/news/opu-presents-rate-outlook-for-2027-gm-reports-no-data-centers-in-development/article_622cef7b-3637-48bd-84e7-b737bcac7d0d.html,southernminn.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,Japan factory mood hits near 5 - year high as chip demand lifts Reuters Tankan,https://investinglive.com/news/japan-factory-mood-hits-near-5-year-high-as-chip-demand-lifts-reuters-tankan/,investinglive.com,,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,Exclusive : Vero3 at EnerCom Denver - The Energy Investment Conference 2026,https://www.oilandgas360.com/exclusive-vero3-at-enercom-denver-the-energy-investment-conference-2026/,oilandgas360.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,Qatar Business : Meeza inks major IT sector deal worth over QAR1bn,https://www.gdnonline.com:443/Details/1405786/Meeza-inks-major-IT-sector-deal-worth-over-QAR1bn,gdnonline.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260909T000000Z,"Battalion Oil Corporation Announces Strategic Investment in Collide , the AI - Native Operations System for Oil and Gas",https://www.manilatimes.net/2026/09/09/tmt-newswire/globenewswire/battalion-oil-corporation-announces-strategic-investment-in-collide-the-ai-native-operations-system-for-oil-and-gas/2421103,manilatimes.net,Philippines,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T234500Z,"Artificial Intelligence : How tech tools are changing work , school and the stock market",https://originals.azpm.org/p/navigating/2026/9/8/231120-artificial-intelligence-how-tech-tools-are-changing-work-school-and-the-stock-market/,originals.azpm.org,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T234500Z,"Top Stock Reports for Oracle , Merck & Union Pacific",https://finance.yahoo.com/markets/stocks/articles/top-stock-reports-oracle-merck-231300457.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T234500Z,JW Asset Management LLC Cuts Position in IREN Limited $IREN,https://www.dailypolitical.com/2026/09/08/jw-asset-management-llc-cuts-position-in-iren-limited-iren.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T233000Z,Rep . Moore and First Energy Support Data Centers Bearing Cost of Power Infrastructure,https://moorefieldexaminer.com/2026/09/08/rep-moore-and-first-energy-support-data-centers-bearing-cost-of-power-infrastructure-2026-09-09/,moorefieldexaminer.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T233000Z,Governor Morrisey Lays Out Next Steps In Energy Vision For West Virginia During Greenbrier Speech,https://moorefieldexaminer.com/2026/09/08/governor-morrisey-lays-out-next-steps-in-energy-vision-for-west-virginia-during-greenbrier-speech-2026-09-09/,moorefieldexaminer.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T233000Z,"Visa CEO Highlights Cross - Border Growth , AI Gains and Stablecoin Push",https://finance.yahoo.com/technology/ai/articles/visa-ceo-highlights-cross-border-230307725.html,finance.yahoo.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T233000Z,How AI is helping rewire sustainable trade finance in Asean,https://www.businesstimes.com.sg/opinion-features/how-ai-helping-rewire-sustainable-trade-finance-asean,businesstimes.com.sg,Singapore,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T231500Z,Qualcomm hands Amazon $4B of warrants to build custom silicon for AWS,https://thenextweb.com/news/qualcomm-amazon-4bn-warrants,thenextweb.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T231500Z,Nvidia vs . Broadcom : Comparing Recent Quarterly Revenue Trajectories,https://www.fool.com/coverage/charts/2026/09/08/nvidia-vs-broadcom-comparing-recent-quarterly-revenue-trajectories/?source=iedfolrf0000001,fool.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T231500Z,Who gets to decide what Johnson County becomes ? ,https://www.buffalobulletin.com/opinion/who-gets-to-decide-what-johnson-county-becomes/article_e43f8f32-46e8-45ed-9c16-6fcd15e6352c.html,buffalobulletin.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T230000Z,These dividend stocks could catch a tailwind from data center pushback,https://www.cnbc.com/2026/09/08/these-dividend-stocks-could-catch-a-tailwind-from-data-center-pushback.html,cnbc.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T230000Z,Data centre boom offset by fall in residential approvals : CreditorWatch,https://www.accountantsdaily.com.au/business/22855-data-centre-boom-offset-by-fall-in-residential-approvals-creditorwatch,accountantsdaily.com.au,Australia,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T230000Z,"Sphere 3D Corp . Concludes 90 - Day Strategic Review , Announces Pricing of $5 . 0 Million Private Placement , and Divests Non - Core Assets to Fund AI and High - Performance Computing Development",https://www.intelligencer.ca/press-releases/newsfile/sphere-3d-corp-concludes-90-day-strategic-review-announces-pricing-of-5-0-million-private-placement-and-divests-non-core-assets-to-fund-ai-and-high-performance-computing-development/,intelligencer.ca,Canada,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T230000Z,South Africa Must Build Its Own Sovereign AI Capability,https://africabusiness.com/2026/09/08/south-africa-sovereign-ai-capability/,africabusiness.com,South Africa,English,data_centre_investment,South Africa,"Names South Africa in the title, and is itself sourced from South Africa."
2026-09-09T13:56:51Z,20260908T230000Z,"A single transformer weighing 250 tons crossed an ocean and a bay and 2 states before crawling the last mile onto an island in the Susquehanna at 5 miles an hour , where a shut down reactor is being restarted",https://www.ecoportal.net/uk/500-000-pound-transformer-reached-nuclear/2520/,ecoportal.net,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T221500Z,Western Digital ( NASDAQ : WDC ) Trading 2 . 1 % Higher – Still a Buy ? ,https://www.dailypolitical.com/2026/09/08/western-digital-nasdaqwdc-trading-2-1-higher-still-a-buy.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T221500Z,Apple ( NASDAQ : AAPL ) Trading Down 1 . 2 % – What Next ? ,https://www.themarketsdaily.com/2026/09/08/apple-nasdaqaapl-trading-down-1-2-whats-next.html,themarketsdaily.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T221500Z,"Digital companies are getting greener , but AI is making climate targets harder to achieve",https://www.digitaljournal.com/article/digital-companies-are-getting-greener-but-ai-is-making-climate-targets-harder-to-achieve/,digitaljournal.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T221500Z,NVIDIA ( NASDAQ : NVDA ) Shares Down 2 % – Should You Sell ? ,https://www.dailypolitical.com/2026/09/08/nvidia-nasdaqnvda-shares-down-2-should-you-sell.html,dailypolitical.com,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
2026-09-09T13:56:51Z,20260908T221500Z,Eau Claire County Begins Work On Data Center Moratorium,https://volumeone.org/articles/2026/09/08/401677-eau-claire-county-begins-work-on-data-center-moratorium,volumeone.org,United States,English,data_centre_investment,,No comparable country found in the title or the article's own source country.
